variable,family
"VIFM[P026,P097]",VIFM
"VIFM[P027,P097]",VIFM
"VIFM[P028,P097]",VIFM
"VIFM[P029,P097]",VIFM
"VIFM[P030,P097]",VIFM
"VIFM[P031,P097]",VIFM
"VIFM[P032,P097]",VIFM
"VIFM[P033,P097]",VIFM
"VIFM[P034,P097]",VIFM
"VIFM[P035,P097]",VIFM
"VIFM[P036,P097]",VIFM
"VIFM[P037,P097]",VIFM
"VIFM[P038,P097]",VIFM
"VIFM[P039,P097]",VIFM
"VIFM[P040,P097]",VIFM
"VIFM[P041,P097]",VIFM
"VIFM[P042,P097]",VIFM
"VIFM[P043,P097]",VIFM
"VIFM[P044,P097]",VIFM
"VIFM[P045,P097]",VIFM
"VIFM[P046,P097]",VIFM
"VIFM[P047,P097]",VIFM
"VIFM[P048,P097]",VIFM
"VIFM[P049,P097]",VIFM
"VIFM[P050,P097]",VIFM
"VIFM[P051,P097]",VIFM
"VIFM[P052,P097]",VIFM
"VIFM[P053,P097]",VIFM
"VIFM[P054,P097]",VIFM
"VIFM[P055,P097]",VIFM
"VIFM[P056,P097]",VIFM
"VIFM[P057,P097]",VIFM
"VIFM[P058,P097]",VIFM
"VIFM[P059,P097]",VIFM
"VIFM[P060,P097]",VIFM
"VIFM[P061,P097]",VIFM
"VIFM[P062,P097]",VIFM
"VIFM[P063,P097]",VIFM
"VIFM[P064,P097]",VIFM
"VIFM[P065,P097]",VIFM
"VIFM[P066,P097]",VIFM
"VIFM[P067,P097]",VIFM
"VIFM[P068,P097]",VIFM
"VIFM[P069,P097]",VIFM
"VIFM[P070,P097]",VIFM
"VIFM[P071,P097]",VIFM
"VIFM[P072,P097]",VIFM
"VIFM[P073,P097]",VIFM
"VIFM[P074,P097]",VIFM
"VIFM[P075,P097]",VIFM
"VIFM[P076,P097]",VIFM
"VIFM[P077,P097]",VIFM
"VIFM[P078,P097]",VIFM
"VIFM[P079,P097]",VIFM
"VIFM[P080,P097]",VIFM
"VIFM[P081,P097]",VIFM
"VIFM[P082,P097]",VIFM
"VIFM[P083,P097]",VIFM
"VIFM[P084,P097]",VIFM
"VIFM[P085,P097]",VIFM
"VIFM[P086,P097]",VIFM
"VIFM[P087,P097]",VIFM
"VIFM[P088,P097]",VIFM
"VIFM[P089,P097]",VIFM
"VIFM[P090,P097]",VIFM
"VIFM[P091,P097]",VIFM
"VIFM[P092,P097]",VIFM
"VIFM[P093,P097]",VIFM
"VIFM[P094,P097]",VIFM
"VIFM[P095,P097]",VIFM
"VIFM[P096,P097]",VIFM
"VIFM[P097,P097]",VIFM
"VIFM[P098,P097]",VIFM
"VIFM[P099,P097]",VIFM
"VIFM[P100,P097]",VIFM
"VIFM[P001,P098]",VIFM
"VIFM[P002,P098]",VIFM
"VIFM[P003,P098]",VIFM
"VIFM[P004,P098]",VIFM
"VIFM[P005,P098]",VIFM
"VIFM[P006,P098]",VIFM
"VIFM[P007,P098]",VIFM
"VIFM[P008,P098]",VIFM
"VIFM[P009,P098]",VIFM
"VIFM[P010,P098]",VIFM
"VIFM[P011,P098]",VIFM
"VIFM[P012,P098]",VIFM
"VIFM[P013,P098]",VIFM
"VIFM[P014,P098]",VIFM
"VIFM[P015,P098]",VIFM
"VIFM[P016,P098]",VIFM
"VIFM[P017,P098]",VIFM
"VIFM[P018,P098]",VIFM
"VIFM[P019,P098]",VIFM
"VIFM[P020,P098]",VIFM
"VIFM[P021,P098]",VIFM
"VIFM[P022,P098]",VIFM
"VIFM[P023,P098]",VIFM
"VIFM[P024,P098]",VIFM
"VIFM[P025,P098]",VIFM
"VIFM[P026,P098]",VIFM
"VIFM[P027,P098]",VIFM
"VIFM[P028,P098]",VIFM
"VIFM[P029,P098]",VIFM
"VIFM[P030,P098]",VIFM
"VIFM[P031,P098]",VIFM
"VIFM[P032,P098]",VIFM
"VIFM[P033,P098]",VIFM
"VIFM[P034,P098]",VIFM
"VIFM[P035,P098]",VIFM
"VIFM[P036,P098]",VIFM
"VIFM[P037,P098]",VIFM
"VIFM[P038,P098]",VIFM
"VIFM[P039,P098]",VIFM
"VIFM[P040,P098]",VIFM
"VIFM[P041,P098]",VIFM
"VIFM[P042,P098]",VIFM
"VIFM[P043,P098]",VIFM
"VIFM[P044,P098]",VIFM
"VIFM[P045,P098]",VIFM
"VIFM[P046,P098]",VIFM
"VIFM[P047,P098]",VIFM
"VIFM[P048,P098]",VIFM
"VIFM[P049,P098]",VIFM
"VIFM[P050,P098]",VIFM
"VIFM[P051,P098]",VIFM
"VIFM[P052,P098]",VIFM
"VIFM[P053,P098]",VIFM
"VIFM[P054,P098]",VIFM
"VIFM[P055,P098]",VIFM
"VIFM[P056,P098]",VIFM
"VIFM[P057,P098]",VIFM
"VIFM[P058,P098]",VIFM
"VIFM[P059,P098]",VIFM
"VIFM[P060,P098]",VIFM
"VIFM[P061,P098]",VIFM
"VIFM[P062,P098]",VIFM
"VIFM[P063,P098]",VIFM
"VIFM[P064,P098]",VIFM
"VIFM[P065,P098]",VIFM
"VIFM[P066,P098]",VIFM
"VIFM[P067,P098]",VIFM
"VIFM[P068,P098]",VIFM
"VIFM[P069,P098]",VIFM
"VIFM[P070,P098]",VIFM
"VIFM[P071,P098]",VIFM
"VIFM[P072,P098]",VIFM
"VIFM[P073,P098]",VIFM
"VIFM[P074,P098]",VIFM
"VIFM[P075,P098]",VIFM
"VIFM[P076,P098]",VIFM
"VIFM[P077,P098]",VIFM
"VIFM[P078,P098]",VIFM
"VIFM[P079,P098]",VIFM
"VIFM[P080,P098]",VIFM
"VIFM[P081,P098]",VIFM
"VIFM[P082,P098]",VIFM
"VIFM[P083,P098]",VIFM
"VIFM[P084,P098]",VIFM
"VIFM[P085,P098]",VIFM
"VIFM[P086,P098]",VIFM
"VIFM[P087,P098]",VIFM
"VIFM[P088,P098]",VIFM
"VIFM[P089,P098]",VIFM
"VIFM[P090,P098]",VIFM
"VIFM[P091,P098]",VIFM
"VIFM[P092,P098]",VIFM
"VIFM[P093,P098]",VIFM
"VIFM[P094,P098]",VIFM
"VIFM[P095,P098]",VIFM
"VIFM[P096,P098]",VIFM
"VIFM[P097,P098]",VIFM
"VIFM[P098,P098]",VIFM
"VIFM[P099,P098]",VIFM
"VIFM[P100,P098]",VIFM
"VIFM[P001,P099]",VIFM
"VIFM[P002,P099]",VIFM
"VIFM[P003,P099]",VIFM
"VIFM[P004,P099]",VIFM
"VIFM[P005,P099]",VIFM
"VIFM[P006,P099]",VIFM
"VIFM[P007,P099]",VIFM
"VIFM[P008,P099]",VIFM
"VIFM[P009,P099]",VIFM
"VIFM[P010,P099]",VIFM
"VIFM[P011,P099]",VIFM
"VIFM[P012,P099]",VIFM
"VIFM[P013,P099]",VIFM
"VIFM[P014,P099]",VIFM
"VIFM[P015,P099]",VIFM
"VIFM[P016,P099]",VIFM
"VIFM[P017,P099]",VIFM
"VIFM[P018,P099]",VIFM
"VIFM[P019,P099]",VIFM
"VIFM[P020,P099]",VIFM
"VIFM[P021,P099]",VIFM
"VIFM[P022,P099]",VIFM
"VIFM[P023,P099]",VIFM
"VIFM[P024,P099]",VIFM
"VIFM[P025,P099]",VIFM
"VIFM[P026,P099]",VIFM
"VIFM[P027,P099]",VIFM
"VIFM[P028,P099]",VIFM
"VIFM[P029,P099]",VIFM
"VIFM[P030,P099]",VIFM
"VIFM[P031,P099]",VIFM
"VIFM[P032,P099]",VIFM
"VIFM[P033,P099]",VIFM
"VIFM[P034,P099]",VIFM
"VIFM[P035,P099]",VIFM
"VIFM[P036,P099]",VIFM
"VIFM[P037,P099]",VIFM
"VIFM[P038,P099]",VIFM
"VIFM[P039,P099]",VIFM
"VIFM[P040,P099]",VIFM
"VIFM[P041,P099]",VIFM
"VIFM[P042,P099]",VIFM
"VIFM[P043,P099]",VIFM
"VIFM[P044,P099]",VIFM
"VIFM[P045,P099]",VIFM
"VIFM[P046,P099]",VIFM
"VIFM[P047,P099]",VIFM
"VIFM[P048,P099]",VIFM
"VIFM[P049,P099]",VIFM
"VIFM[P050,P099]",VIFM
"VIFM[P051,P099]",VIFM
"VIFM[P052,P099]",VIFM
"VIFM[P053,P099]",VIFM
"VIFM[P054,P099]",VIFM
"VIFM[P055,P099]",VIFM
"VIFM[P056,P099]",VIFM
"VIFM[P057,P099]",VIFM
"VIFM[P058,P099]",VIFM
"VIFM[P059,P099]",VIFM
"VIFM[P060,P099]",VIFM
"VIFM[P061,P099]",VIFM
"VIFM[P062,P099]",VIFM
"VIFM[P063,P099]",VIFM
"VIFM[P064,P099]",VIFM
"VIFM[P065,P099]",VIFM
"VIFM[P066,P099]",VIFM
"VIFM[P067,P099]",VIFM
"VIFM[P068,P099]",VIFM
"VIFM[P069,P099]",VIFM
"VIFM[P070,P099]",VIFM
"VIFM[P071,P099]",VIFM
"VIFM[P072,P099]",VIFM
"VIFM[P073,P099]",VIFM
"VIFM[P074,P099]",VIFM
"VIFM[P075,P099]",VIFM
"VIFM[P076,P099]",VIFM
"VIFM[P077,P099]",VIFM
"VIFM[P078,P099]",VIFM
"VIFM[P079,P099]",VIFM
"VIFM[P080,P099]",VIFM
"VIFM[P081,P099]",VIFM
"VIFM[P082,P099]",VIFM
"VIFM[P083,P099]",VIFM
"VIFM[P084,P099]",VIFM
"VIFM[P085,P099]",VIFM
"VIFM[P086,P099]",VIFM
"VIFM[P087,P099]",VIFM
"VIFM[P088,P099]",VIFM
"VIFM[P089,P099]",VIFM
"VIFM[P090,P099]",VIFM
"VIFM[P091,P099]",VIFM
"VIFM[P092,P099]",VIFM
"VIFM[P093,P099]",VIFM
"VIFM[P094,P099]",VIFM
"VIFM[P095,P099]",VIFM
"VIFM[P096,P099]",VIFM
"VIFM[P097,P099]",VIFM
"VIFM[P098,P099]",VIFM
"VIFM[P099,P099]",VIFM
"VIFM[P100,P099]",VIFM
"VIFM[P001,P100]",VIFM
"VIFM[P002,P100]",VIFM
"VIFM[P003,P100]",VIFM
"VIFM[P004,P100]",VIFM
"VIFM[P005,P100]",VIFM
"VIFM[P006,P100]",VIFM
"VIFM[P007,P100]",VIFM
"VIFM[P008,P100]",VIFM
"VIFM[P009,P100]",VIFM
"VIFM[P010,P100]",VIFM
"VIFM[P011,P100]",VIFM
"VIFM[P012,P100]",VIFM
"VIFM[P013,P100]",VIFM
"VIFM[P014,P100]",VIFM
"VIFM[P015,P100]",VIFM
"VIFM[P016,P100]",VIFM
"VIFM[P017,P100]",VIFM
"VIFM[P018,P100]",VIFM
"VIFM[P019,P100]",VIFM
"VIFM[P020,P100]",VIFM
"VIFM[P021,P100]",VIFM
"VIFM[P022,P100]",VIFM
"VIFM[P023,P100]",VIFM
"VIFM[P024,P100]",VIFM
"VIFM[P025,P100]",VIFM
"VIFM[P026,P100]",VIFM
"VIFM[P027,P100]",VIFM
"VIFM[P028,P100]",VIFM
"VIFM[P029,P100]",VIFM
"VIFM[P030,P100]",VIFM
"VIFM[P031,P100]",VIFM
"VIFM[P032,P100]",VIFM
"VIFM[P033,P100]",VIFM
"VIFM[P034,P100]",VIFM
"VIFM[P035,P100]",VIFM
"VIFM[P036,P100]",VIFM
"VIFM[P037,P100]",VIFM
"VIFM[P038,P100]",VIFM
"VIFM[P039,P100]",VIFM
"VIFM[P040,P100]",VIFM
"VIFM[P041,P100]",VIFM
"VIFM[P042,P100]",VIFM
"VIFM[P043,P100]",VIFM
"VIFM[P044,P100]",VIFM
"VIFM[P045,P100]",VIFM
"VIFM[P046,P100]",VIFM
"VIFM[P047,P100]",VIFM
"VIFM[P048,P100]",VIFM
"VIFM[P049,P100]",VIFM
"VIFM[P050,P100]",VIFM
"VIFM[P051,P100]",VIFM
"VIFM[P052,P100]",VIFM
"VIFM[P053,P100]",VIFM
"VIFM[P054,P100]",VIFM
"VIFM[P055,P100]",VIFM
"VIFM[P056,P100]",VIFM
"VIFM[P057,P100]",VIFM
"VIFM[P058,P100]",VIFM
"VIFM[P059,P100]",VIFM
"VIFM[P060,P100]",VIFM
"VIFM[P061,P100]",VIFM
"VIFM[P062,P100]",VIFM
"VIFM[P063,P100]",VIFM
"VIFM[P064,P100]",VIFM
"VIFM[P065,P100]",VIFM
"VIFM[P066,P100]",VIFM
"VIFM[P067,P100]",VIFM
"VIFM[P068,P100]",VIFM
"VIFM[P069,P100]",VIFM
"VIFM[P070,P100]",VIFM
"VIFM[P071,P100]",VIFM
"VIFM[P072,P100]",VIFM
"VIFM[P073,P100]",VIFM
"VIFM[P074,P100]",VIFM
"VIFM[P075,P100]",VIFM
"VIFM[P076,P100]",VIFM
"VIFM[P077,P100]",VIFM
"VIFM[P078,P100]",VIFM
"VIFM[P079,P100]",VIFM
"VIFM[P080,P100]",VIFM
"VIFM[P081,P100]",VIFM
"VIFM[P082,P100]",VIFM
"VIFM[P083,P100]",VIFM
"VIFM[P084,P100]",VIFM
"VIFM[P085,P100]",VIFM
"VIFM[P086,P100]",VIFM
"VIFM[P087,P100]",VIFM
"VIFM[P088,P100]",VIFM
"VIFM[P089,P100]",VIFM
"VIFM[P090,P100]",VIFM
"VIFM[P091,P100]",VIFM
"VIFM[P092,P100]",VIFM
"VIFM[P093,P100]",VIFM
"VIFM[P094,P100]",VIFM
"VIFM[P095,P100]",VIFM
"VIFM[P096,P100]",VIFM
"VIFM[P097,P100]",VIFM
"VIFM[P098,P100]",VIFM
"VIFM[P099,P100]",VIFM
"VIFM[P100,P100]",VIFM
"VIFA[P001,P001]",VIFA
"VIFA[P002,P001]",VIFA
"VIFA[P003,P001]",VIFA
"VIFA[P004,P001]",VIFA
"VIFA[P005,P001]",VIFA
"VIFA[P006,P001]",VIFA
"VIFA[P007,P001]",VIFA
"VIFA[P008,P001]",VIFA
"VIFA[P009,P001]",VIFA
"VIFA[P010,P001]",VIFA
"VIFA[P011,P001]",VIFA
"VIFA[P012,P001]",VIFA
"VIFA[P013,P001]",VIFA
"VIFA[P014,P001]",VIFA
"VIFA[P015,P001]",VIFA
"VIFA[P016,P001]",VIFA
"VIFA[P017,P001]",VIFA
"VIFA[P018,P001]",VIFA
"VIFA[P019,P001]",VIFA
"VIFA[P020,P001]",VIFA
"VIFA[P021,P001]",VIFA
"VIFA[P022,P001]",VIFA
"VIFA[P023,P001]",VIFA
"VIFA[P024,P001]",VIFA
"VIFA[P025,P001]",VIFA
"VIFA[P026,P001]",VIFA
"VIFA[P027,P001]",VIFA
"VIFA[P028,P001]",VIFA
"VIFA[P029,P001]",VIFA
"VIFA[P030,P001]",VIFA
"VIFA[P031,P001]",VIFA
"VIFA[P032,P001]",VIFA
"VIFA[P033,P001]",VIFA
"VIFA[P034,P001]",VIFA
"VIFA[P035,P001]",VIFA
"VIFA[P036,P001]",VIFA
"VIFA[P037,P001]",VIFA
"VIFA[P038,P001]",VIFA
"VIFA[P039,P001]",VIFA
"VIFA[P040,P001]",VIFA
"VIFA[P041,P001]",VIFA
"VIFA[P042,P001]",VIFA
"VIFA[P043,P001]",VIFA
"VIFA[P044,P001]",VIFA
"VIFA[P045,P001]",VIFA
"VIFA[P046,P001]",VIFA
"VIFA[P047,P001]",VIFA
"VIFA[P048,P001]",VIFA
"VIFA[P049,P001]",VIFA
"VIFA[P050,P001]",VIFA
"VIFA[P051,P001]",VIFA
"VIFA[P052,P001]",VIFA
"VIFA[P053,P001]",VIFA
"VIFA[P054,P001]",VIFA
"VIFA[P055,P001]",VIFA
"VIFA[P056,P001]",VIFA
"VIFA[P057,P001]",VIFA
"VIFA[P058,P001]",VIFA
"VIFA[P059,P001]",VIFA
"VIFA[P060,P001]",VIFA
"VIFA[P061,P001]",VIFA
"VIFA[P062,P001]",VIFA
"VIFA[P063,P001]",VIFA
"VIFA[P064,P001]",VIFA
"VIFA[P065,P001]",VIFA
"VIFA[P066,P001]",VIFA
"VIFA[P067,P001]",VIFA
"VIFA[P068,P001]",VIFA
"VIFA[P069,P001]",VIFA
"VIFA[P070,P001]",VIFA
"VIFA[P071,P001]",VIFA
"VIFA[P072,P001]",VIFA
"VIFA[P073,P001]",VIFA
"VIFA[P074,P001]",VIFA
"VIFA[P075,P001]",VIFA
"VIFA[P076,P001]",VIFA
"VIFA[P077,P001]",VIFA
"VIFA[P078,P001]",VIFA
"VIFA[P079,P001]",VIFA
"VIFA[P080,P001]",VIFA
"VIFA[P081,P001]",VIFA
"VIFA[P082,P001]",VIFA
"VIFA[P083,P001]",VIFA
"VIFA[P084,P001]",VIFA
"VIFA[P085,P001]",VIFA
"VIFA[P086,P001]",VIFA
"VIFA[P087,P001]",VIFA
"VIFA[P088,P001]",VIFA
"VIFA[P089,P001]",VIFA
"VIFA[P090,P001]",VIFA
"VIFA[P091,P001]",VIFA
"VIFA[P092,P001]",VIFA
"VIFA[P093,P001]",VIFA
"VIFA[P094,P001]",VIFA
"VIFA[P095,P001]",VIFA
"VIFA[P096,P001]",VIFA
"VIFA[P097,P001]",VIFA
"VIFA[P098,P001]",VIFA
"VIFA[P099,P001]",VIFA
"VIFA[P100,P001]",VIFA
"VIFA[P001,P002]",VIFA
"VIFA[P002,P002]",VIFA
"VIFA[P003,P002]",VIFA
"VIFA[P004,P002]",VIFA
"VIFA[P005,P002]",VIFA
"VIFA[P006,P002]",VIFA
"VIFA[P007,P002]",VIFA
"VIFA[P008,P002]",VIFA
"VIFA[P009,P002]",VIFA
"VIFA[P010,P002]",VIFA
"VIFA[P011,P002]",VIFA
"VIFA[P012,P002]",VIFA
"VIFA[P013,P002]",VIFA
"VIFA[P014,P002]",VIFA
"VIFA[P015,P002]",VIFA
"VIFA[P016,P002]",VIFA
"VIFA[P017,P002]",VIFA
"VIFA[P018,P002]",VIFA
"VIFA[P019,P002]",VIFA
"VIFA[P020,P002]",VIFA
"VIFA[P021,P002]",VIFA
"VIFA[P022,P002]",VIFA
"VIFA[P023,P002]",VIFA
"VIFA[P024,P002]",VIFA
"VIFA[P025,P002]",VIFA
"VIFA[P026,P002]",VIFA
"VIFA[P027,P002]",VIFA
"VIFA[P028,P002]",VIFA
"VIFA[P029,P002]",VIFA
"VIFA[P030,P002]",VIFA
"VIFA[P031,P002]",VIFA
"VIFA[P032,P002]",VIFA
"VIFA[P033,P002]",VIFA
"VIFA[P034,P002]",VIFA
"VIFA[P035,P002]",VIFA
"VIFA[P036,P002]",VIFA
"VIFA[P037,P002]",VIFA
"VIFA[P038,P002]",VIFA
"VIFA[P039,P002]",VIFA
"VIFA[P040,P002]",VIFA
"VIFA[P041,P002]",VIFA
"VIFA[P042,P002]",VIFA
"VIFA[P043,P002]",VIFA
"VIFA[P044,P002]",VIFA
"VIFA[P045,P002]",VIFA
"VIFA[P046,P002]",VIFA
"VIFA[P047,P002]",VIFA
"VIFA[P048,P002]",VIFA
"VIFA[P049,P002]",VIFA
"VIFA[P050,P002]",VIFA
"VIFA[P051,P002]",VIFA
"VIFA[P052,P002]",VIFA
"VIFA[P053,P002]",VIFA
"VIFA[P054,P002]",VIFA
"VIFA[P055,P002]",VIFA
"VIFA[P056,P002]",VIFA
"VIFA[P057,P002]",VIFA
"VIFA[P058,P002]",VIFA
"VIFA[P059,P002]",VIFA
"VIFA[P060,P002]",VIFA
"VIFA[P061,P002]",VIFA
"VIFA[P062,P002]",VIFA
"VIFA[P063,P002]",VIFA
"VIFA[P064,P002]",VIFA
"VIFA[P065,P002]",VIFA
"VIFA[P066,P002]",VIFA
"VIFA[P067,P002]",VIFA
"VIFA[P068,P002]",VIFA
"VIFA[P069,P002]",VIFA
"VIFA[P070,P002]",VIFA
"VIFA[P071,P002]",VIFA
"VIFA[P072,P002]",VIFA
"VIFA[P073,P002]",VIFA
"VIFA[P074,P002]",VIFA
"VIFA[P075,P002]",VIFA
"VIFA[P076,P002]",VIFA
"VIFA[P077,P002]",VIFA
"VIFA[P078,P002]",VIFA
"VIFA[P079,P002]",VIFA
"VIFA[P080,P002]",VIFA
"VIFA[P081,P002]",VIFA
"VIFA[P082,P002]",VIFA
"VIFA[P083,P002]",VIFA
"VIFA[P084,P002]",VIFA
"VIFA[P085,P002]",VIFA
"VIFA[P086,P002]",VIFA
"VIFA[P087,P002]",VIFA
"VIFA[P088,P002]",VIFA
"VIFA[P089,P002]",VIFA
"VIFA[P090,P002]",VIFA
"VIFA[P091,P002]",VIFA
"VIFA[P092,P002]",VIFA
"VIFA[P093,P002]",VIFA
"VIFA[P094,P002]",VIFA
"VIFA[P095,P002]",VIFA
"VIFA[P096,P002]",VIFA
"VIFA[P097,P002]",VIFA
"VIFA[P098,P002]",VIFA
"VIFA[P099,P002]",VIFA
"VIFA[P100,P002]",VIFA
"VIFA[P001,P003]",VIFA
"VIFA[P002,P003]",VIFA
"VIFA[P003,P003]",VIFA
"VIFA[P004,P003]",VIFA
"VIFA[P005,P003]",VIFA
"VIFA[P006,P003]",VIFA
"VIFA[P007,P003]",VIFA
"VIFA[P008,P003]",VIFA
"VIFA[P009,P003]",VIFA
"VIFA[P010,P003]",VIFA
"VIFA[P011,P003]",VIFA
"VIFA[P012,P003]",VIFA
"VIFA[P013,P003]",VIFA
"VIFA[P014,P003]",VIFA
"VIFA[P015,P003]",VIFA
"VIFA[P016,P003]",VIFA
"VIFA[P017,P003]",VIFA
"VIFA[P018,P003]",VIFA
"VIFA[P019,P003]",VIFA
"VIFA[P020,P003]",VIFA
"VIFA[P021,P003]",VIFA
"VIFA[P022,P003]",VIFA
"VIFA[P023,P003]",VIFA
"VIFA[P024,P003]",VIFA
"VIFA[P025,P003]",VIFA
"VIFA[P026,P003]",VIFA
"VIFA[P027,P003]",VIFA
"VIFA[P028,P003]",VIFA
"VIFA[P029,P003]",VIFA
"VIFA[P030,P003]",VIFA
"VIFA[P031,P003]",VIFA
"VIFA[P032,P003]",VIFA
"VIFA[P033,P003]",VIFA
"VIFA[P034,P003]",VIFA
"VIFA[P035,P003]",VIFA
"VIFA[P036,P003]",VIFA
"VIFA[P037,P003]",VIFA
"VIFA[P038,P003]",VIFA
"VIFA[P039,P003]",VIFA
"VIFA[P040,P003]",VIFA
"VIFA[P041,P003]",VIFA
"VIFA[P042,P003]",VIFA
"VIFA[P043,P003]",VIFA
"VIFA[P044,P003]",VIFA
"VIFA[P045,P003]",VIFA
"VIFA[P046,P003]",VIFA
"VIFA[P047,P003]",VIFA
"VIFA[P048,P003]",VIFA
"VIFA[P049,P003]",VIFA
"VIFA[P050,P003]",VIFA
"VIFA[P051,P003]",VIFA
"VIFA[P052,P003]",VIFA
"VIFA[P053,P003]",VIFA
"VIFA[P054,P003]",VIFA
"VIFA[P055,P003]",VIFA
"VIFA[P056,P003]",VIFA
"VIFA[P057,P003]",VIFA
"VIFA[P058,P003]",VIFA
"VIFA[P059,P003]",VIFA
"VIFA[P060,P003]",VIFA
"VIFA[P061,P003]",VIFA
"VIFA[P062,P003]",VIFA
"VIFA[P063,P003]",VIFA
"VIFA[P064,P003]",VIFA
"VIFA[P065,P003]",VIFA
"VIFA[P066,P003]",VIFA
"VIFA[P067,P003]",VIFA
"VIFA[P068,P003]",VIFA
"VIFA[P069,P003]",VIFA
"VIFA[P070,P003]",VIFA
"VIFA[P071,P003]",VIFA
"VIFA[P072,P003]",VIFA
"VIFA[P073,P003]",VIFA
"VIFA[P074,P003]",VIFA
"VIFA[P075,P003]",VIFA
"VIFA[P076,P003]",VIFA
"VIFA[P077,P003]",VIFA
"VIFA[P078,P003]",VIFA
"VIFA[P079,P003]",VIFA
"VIFA[P080,P003]",VIFA
"VIFA[P081,P003]",VIFA
"VIFA[P082,P003]",VIFA
"VIFA[P083,P003]",VIFA
"VIFA[P084,P003]",VIFA
"VIFA[P085,P003]",VIFA
"VIFA[P086,P003]",VIFA
"VIFA[P087,P003]",VIFA
"VIFA[P088,P003]",VIFA
"VIFA[P089,P003]",VIFA
"VIFA[P090,P003]",VIFA
"VIFA[P091,P003]",VIFA
"VIFA[P092,P003]",VIFA
"VIFA[P093,P003]",VIFA
"VIFA[P094,P003]",VIFA
"VIFA[P095,P003]",VIFA
"VIFA[P096,P003]",VIFA
"VIFA[P097,P003]",VIFA
"VIFA[P098,P003]",VIFA
"VIFA[P099,P003]",VIFA
"VIFA[P100,P003]",VIFA
"VIFA[P001,P004]",VIFA
"VIFA[P002,P004]",VIFA
"VIFA[P003,P004]",VIFA
"VIFA[P004,P004]",VIFA
"VIFA[P005,P004]",VIFA
"VIFA[P006,P004]",VIFA
"VIFA[P007,P004]",VIFA
"VIFA[P008,P004]",VIFA
"VIFA[P009,P004]",VIFA
"VIFA[P010,P004]",VIFA
"VIFA[P011,P004]",VIFA
"VIFA[P012,P004]",VIFA
"VIFA[P013,P004]",VIFA
"VIFA[P014,P004]",VIFA
"VIFA[P015,P004]",VIFA
"VIFA[P016,P004]",VIFA
"VIFA[P017,P004]",VIFA
"VIFA[P018,P004]",VIFA
"VIFA[P019,P004]",VIFA
"VIFA[P020,P004]",VIFA
"VIFA[P021,P004]",VIFA
"VIFA[P022,P004]",VIFA
"VIFA[P023,P004]",VIFA
"VIFA[P024,P004]",VIFA
"VIFA[P025,P004]",VIFA
"VIFA[P026,P004]",VIFA
"VIFA[P027,P004]",VIFA
"VIFA[P028,P004]",VIFA
"VIFA[P029,P004]",VIFA
"VIFA[P030,P004]",VIFA
"VIFA[P031,P004]",VIFA
"VIFA[P032,P004]",VIFA
"VIFA[P033,P004]",VIFA
"VIFA[P034,P004]",VIFA
"VIFA[P035,P004]",VIFA
"VIFA[P036,P004]",VIFA
"VIFA[P037,P004]",VIFA
"VIFA[P038,P004]",VIFA
"VIFA[P039,P004]",VIFA
"VIFA[P040,P004]",VIFA
"VIFA[P041,P004]",VIFA
"VIFA[P042,P004]",VIFA
"VIFA[P043,P004]",VIFA
"VIFA[P044,P004]",VIFA
"VIFA[P045,P004]",VIFA
"VIFA[P046,P004]",VIFA
"VIFA[P047,P004]",VIFA
"VIFA[P048,P004]",VIFA
"VIFA[P049,P004]",VIFA
"VIFA[P050,P004]",VIFA
"VIFA[P051,P004]",VIFA
"VIFA[P052,P004]",VIFA
"VIFA[P053,P004]",VIFA
"VIFA[P054,P004]",VIFA
"VIFA[P055,P004]",VIFA
"VIFA[P056,P004]",VIFA
"VIFA[P057,P004]",VIFA
"VIFA[P058,P004]",VIFA
"VIFA[P059,P004]",VIFA
"VIFA[P060,P004]",VIFA
"VIFA[P061,P004]",VIFA
"VIFA[P062,P004]",VIFA
"VIFA[P063,P004]",VIFA
"VIFA[P064,P004]",VIFA
"VIFA[P065,P004]",VIFA
"VIFA[P066,P004]",VIFA
"VIFA[P067,P004]",VIFA
"VIFA[P068,P004]",VIFA
"VIFA[P069,P004]",VIFA
"VIFA[P070,P004]",VIFA
"VIFA[P071,P004]",VIFA
"VIFA[P072,P004]",VIFA
"VIFA[P073,P004]",VIFA
"VIFA[P074,P004]",VIFA
"VIFA[P075,P004]",VIFA
"VIFA[P076,P004]",VIFA
"VIFA[P077,P004]",VIFA
"VIFA[P078,P004]",VIFA
"VIFA[P079,P004]",VIFA
"VIFA[P080,P004]",VIFA
"VIFA[P081,P004]",VIFA
"VIFA[P082,P004]",VIFA
"VIFA[P083,P004]",VIFA
"VIFA[P084,P004]",VIFA
"VIFA[P085,P004]",VIFA
"VIFA[P086,P004]",VIFA
"VIFA[P087,P004]",VIFA
"VIFA[P088,P004]",VIFA
"VIFA[P089,P004]",VIFA
"VIFA[P090,P004]",VIFA
"VIFA[P091,P004]",VIFA
"VIFA[P092,P004]",VIFA
"VIFA[P093,P004]",VIFA
"VIFA[P094,P004]",VIFA
"VIFA[P095,P004]",VIFA
"VIFA[P096,P004]",VIFA
"VIFA[P097,P004]",VIFA
"VIFA[P098,P004]",VIFA
"VIFA[P099,P004]",VIFA
"VIFA[P100,P004]",VIFA
"VIFA[P001,P005]",VIFA
"VIFA[P002,P005]",VIFA
